id,name,phone,street,city,county,zip,address,practice_areas,website,lat,lng,source_url,notes,action
"l-0440","Jacobs Law Firm","(407) 335-8113","331 S Wymore Rd","Winter Park","Orange","32789","331 S Wymore Rd, Winter Park, FL 32789","Family Law","https://jjlawfl.com/","28.5955534","-81.385951","https://jjlawfl.com/contact/","","insert"
"l-0441","Jacobs Law Firm","(407) 335-8113","838 W Desoto St","Clermont","Lake","34711","838 W Desoto St, Clermont, FL 34711","Family Law","https://jjlawfl.com/","28.5545093","-81.7693503","https://jjlawfl.com/contact/","","insert"
"l-0442","Draper Law Office","(407) 846-0075","705 W. Emmett Street","Kissimmee","Osceola","34741","705 W. Emmett Street, Kissimmee, FL 34741","Family Law; Personal Injury","https://www.draperlawoffice.com/","28.2917734","-81.4202401","https://www.draperlawoffice.com/contact-us/","skip — (407) 846-0075 is listed for l-019 Wyndell G. Darville; unresolved conflict","skip"
"l-0443","Bowen|Schroth","(352) 589-1414","600 Jennings Avenue","Eustis","Lake","32726","600 Jennings Avenue, Eustis, FL 32726","Real Estate Law; Estate Planning; Business Law; Civil Litigation; Family Law","https://www.bowenschroth.com/","28.834547","-81.6923619","https://www.bowenschroth.com/contact-us/","","insert"
"l-0444","Bowen|Schroth","(352) 589-1414","250 South Main Avenue","Groveland","Lake","34736","250 South Main Avenue, Groveland, FL 34736","Real Estate Law; Estate Planning; Business Law; Civil Litigation; Family Law","https://www.bowenschroth.com/","28.55915","-81.8563742","https://www.bowenschroth.com/contact-us/","","insert"
"l-0445","Bowen|Schroth","(352) 589-1414","1330 Citizens Blvd. Ste. 404","Leesburg","Lake","34748","1330 Citizens Blvd. Ste. 404, Leesburg, FL 34748","Real Estate Law; Estate Planning; Business Law; Civil Litigation; Family Law","https://www.bowenschroth.com/","28.8228451","-81.8859684","https://www.bowenschroth.com/contact-us/","","insert"
"l-0446","Lowndes, Drosdick, Doster, Kantor & Reed, P.A.","(407) 843-4600","215 N. Eola Drive","Orlando","Orange","32801","215 N. Eola Drive, Orlando, FL 32801","Business Law; Civil Litigation; Real Estate Law; Estate Planning","https://lowndes-law.com/","28.5403934","-81.369879","https://lowndes-law.com/contact/","","insert"
"l-0447","Pinho Law, PLLC","(407) 385-4144","6965 Piazza Grande Ave Suite 401","Orlando","Orange","32835","6965 Piazza Grande Ave Suite 401, Orlando, FL 32835","Immigration; Business Law; Real Estate Law","https://pinholaw.com/","28.516517603225545","-81.48249055973783","https://pinholaw.com/en/contact","","insert"
"l-0448","NeJame Law","(407) 500-0000","111 N. Orange Ave. Suite 1300","Orlando","Orange","32801","111 N. Orange Ave. Suite 1300, Orlando, FL 32801","Immigration; Civil Litigation; Family Law; Criminal Defense; Personal Injury","https://nejamelaw.com/","28.5438004","-81.3787676","https://nejamelaw.com/contact-us/","skip — same firm as l-008; NeJame moved to 111 N Orange Ave, so l-008 needs its address fixed instead","skip"
"l-0449","de Beaubien, Simmons, Knight, Mantzaris & Neal, LLP","(407) 422-2454","332 N. Magnolia Avenue","Orlando","Orange","32801","332 N. Magnolia Avenue, Orlando, FL 32801","Real Estate Law; Business Law; Civil Litigation; Immigration; Estate Planning; Family Law; Criminal Defense","https://www.dsklawgroup.com/","28.546134747174374","-81.37761219379607","https://www.dsklawgroup.com/contact-us/","","insert"
"l-0450","Dean Mead","(407) 841-1200","420 S. Orange Avenue Suite 700","Orlando","Orange","32801","420 S. Orange Avenue Suite 700, Orlando, FL 32801","Business Law; Estate Planning; Real Estate Law; Civil Litigation","https://www.deanmead.com/","28.5381982","-81.3797335","https://www.deanmead.com/offices/orlando/","","insert"
"l-0451","Shepard, Smith, Hand & Brackins, P.A.","(407) 622-1772","2300 Maitland Center Pkwy Suite 100","Maitland","Orange","32751","2300 Maitland Center Pkwy Suite 100, Maitland, FL 32751","Civil Litigation; Business Law; Real Estate Law","https://www.shepardfirm.com/","28.63428","-81.391792","https://www.shepardfirm.com/","","insert"
"l-0452","The Law Offices of Richard Franzblau LLC","(407) 595-1826","3505 Lake Lynda Drive Suite 200","Orlando","Orange","32817","3505 Lake Lynda Drive Suite 200, Orlando, FL 32817","Real Estate Law; Estate Planning; Business Law","https://www.rdfllc.com/","28.600500376459472","-81.22224238136376","https://www.rdfllc.com/","","insert"
"l-0453","Legal Counsel P.A.","(407) 982-4321","13330 W Colonial Dr Suite 110","Winter Garden","Orange","34787","13330 W Colonial Dr Suite 110, Winter Garden, FL 34787","Business Law; Civil Litigation; Real Estate Law; Estate Planning; Family Law","https://www.legalcounselpa.com/","28.5499327","-81.5809779","https://www.legalcounselpa.com/contact-us/","","insert"
"l-0454","Legal Counsel P.A.","(407) 395-2653","3416 Shader Road Suite 112-B","Orlando","Orange","32808","3416 Shader Road Suite 112-B, Orlando, FL 32808","Business Law; Civil Litigation; Real Estate Law; Estate Planning; Family Law","https://www.legalcounselpa.com/","28.585302545454546","-81.42341909090909","https://www.legalcounselpa.com/contact-us/","","insert"
"l-0455","Fisher Rushmer, P.A.","(407) 843-2111","200 E. Robinson St. Ste. 800","Orlando","Orange","32801","200 E. Robinson St. Ste. 800, Orlando, FL 32801","Civil Litigation; Business Law; Real Estate Law; Personal Injury","https://www.fisherlawfirm.com/","28.5454368","-81.3755366","https://www.fisherlawfirm.com/contact-us/","","insert"
"l-0456","Greater Orlando Family Law","(407) 377-6399","631 S. Orlando Ave. Suite 301","Winter Park","Orange","32789","631 S. Orlando Ave. Suite 301, Winter Park, FL 32789","Family Law","https://www.orlandolegal.com/","28.5924962","-81.3653937","https://www.orlandolegal.com/contact-us/","","insert"
"l-0457","Adams, Luka, & Benton, P.A.","(407) 872-0307","250 E Colonial Dr #304","Orlando","Orange","32801","250 E Colonial Dr #304, Orlando, FL 32801","Family Law","https://www.myfloridafamilyattorney.com/","28.55294","-81.3740731","https://www.myfloridafamilyattorney.com/contact-us.html","","insert"
"l-0458","Adams, Luka, & Benton, P.A.","(352) 357-4084","315 N New Hampshire Ave #200","Tavares","Lake","32778","315 N New Hampshire Ave #200, Tavares, FL 32778","Family Law","https://www.myfloridafamilyattorney.com/","28.8046178","-81.7281696","https://www.myfloridafamilyattorney.com/contact-us.html","","insert"
"l-0459","Williams Parker","(941) 366-4800","50 Central Ave. Eighth Floor","Sarasota","Sarasota","34236","50 Central Ave. Eighth Floor, Sarasota, FL 34236","Business Law; Real Estate Law; Estate Planning; Civil Litigation","https://www.williamsparker.com/","27.336854410872487","-82.54257949402302","https://www.williamsparker.com/","","insert"
"l-0460","Williams Parker","(941) 366-4800","7500 Island Cove Terrace Suite 200","Lakewood Ranch","Sarasota","34240","7500 Island Cove Terrace Suite 200, Lakewood Ranch, FL 34240","Business Law; Real Estate Law; Estate Planning; Civil Litigation","https://www.williamsparker.com/","27.3650002","-82.4174011","https://www.williamsparker.com/","","insert"
"l-0461","Wyckoff Law Firm, P.A.","(941) 795-6565","1626 Ringling Blvd. Suite 500","Sarasota","Sarasota","34236","1626 Ringling Blvd. Suite 500, Sarasota, FL 34236","Real Estate Law; Business Law","https://wyckofflawfirm.com/","27.334672","-82.5382278","https://wyckofflawfirm.com/","","insert"
"l-0462","Wyckoff Law Firm, P.A.","(941) 795-6565","4909 Manatee Ave W","Bradenton","Manatee","34209","4909 Manatee Ave W, Bradenton, FL 34209","Real Estate Law; Business Law","https://wyckofflawfirm.com/","27.495967734693878","-82.61034019387755","https://wyckofflawfirm.com/","","insert"
"l-0463","Ledbetter Cowan Law Group","(941) 256-3965","229 Pensacola Road","Venice","Sarasota","34285","229 Pensacola Road, Venice, FL 34285","Estate Planning; Real Estate Law; Business Law","https://www.ledbetterlawfl.com/","27.0969572","-82.446354","https://www.ledbetterlawfl.com/contact","","insert"
"l-0464","Icard Merrill","(941) 366-8100","2033 Main Street Suite 600","Sarasota","Sarasota","34237","2033 Main Street Suite 600, Sarasota, FL 34237","Business Law; Civil Litigation; Real Estate Law; Estate Planning; Family Law","https://icardmerrill.com/","27.3364595","-82.5299242","https://www.icardmerrill.com/contact/","","insert"
"l-0465","Icard Merrill","(941) 907-0006","8470 Enterprise Circle Suite 201","Lakewood Ranch","Manatee","34202","8470 Enterprise Circle Suite 201, Lakewood Ranch, FL 34202","Business Law; Civil Litigation; Real Estate Law; Estate Planning; Family Law","https://icardmerrill.com/","27.388071176417284","-82.43406417239818","https://www.icardmerrill.com/contact/","","insert"
"l-0466","Syprett Meshad, P.A.","(941) 365-7171","1900 Ringling Boulevard","Sarasota","Sarasota","34236","1900 Ringling Boulevard, Sarasota, FL 34236","Civil Litigation; Real Estate Law; Estate Planning; Family Law; Personal Injury; Criminal Defense","https://www.smrl.com/","27.33519","-82.532856","https://www.smrl.com/contact/","","insert"
"l-0467","Suncoast Civil Law","(941) 366-1800","6981 Curtiss Avenue #3","Sarasota","Sarasota","34231","6981 Curtiss Avenue #3, Sarasota, FL 34231","Civil Litigation; Business Law; Real Estate Law; Estate Planning","https://www.moransanchylaw.com/","27.25479716161616","-82.499316","https://www.moransanchylaw.com/contact/","","insert"
"l-0468","Hahn Loeser","(941) 364-8787","240 S. Pineapple Avenue Suite 400","Sarasota","Sarasota","34236","240 S. Pineapple Avenue Suite 400, Sarasota, FL 34236","Civil Litigation; Business Law; Real Estate Law; Estate Planning","https://www.hahnlaw.com/","27.33455435143224","-82.54067943291793","https://www.hahnlaw.com/office/sarasota/","","insert"
"l-0469","Klingbeil & Roberts, P.A.","(941) 485-2900","341 Venice Avenue West","Venice","Sarasota","34285","341 Venice Avenue West, Venice, FL 34285","Estate Planning; Real Estate Law","https://www.k-rlaw.com/","27.09980408163265","-82.44869512244898","https://www.k-rlaw.com/","","insert"
"l-0470","Zoecklein Law, P.A.","(941) 313-3330","3230 Southgate Circle Suite 116","Sarasota","Sarasota","34239","3230 Southgate Circle Suite 116, Sarasota, FL 34239","Estate Planning; Civil Litigation","https://www.zoeckleinlawpa.com/","27.3050039","-82.5145735","https://www.zoeckleinlawpa.com/contact-us/","","insert"
"l-0471","Zoecklein Law, P.A.","(941) 313-3330","4916 26th St W Suite 157","Bradenton","Manatee","34207","4916 26th St W Suite 157, Bradenton, FL 34207","Estate Planning; Civil Litigation","https://www.zoeckleinlawpa.com/","27.454543571428573","-82.58769848979593","https://www.zoeckleinlawpa.com/contact-us/","","insert"
"l-0472","Zoecklein Law, P.A.","(813) 501-5071","8520 Government Dr Suite 1","New Port Richey","Pasco","34654","8520 Government Dr Suite 1, New Port Richey, FL 34654","Estate Planning; Civil Litigation","https://www.zoeckleinlawpa.com/","28.266580679736222","-82.67389435371788","https://www.zoeckleinlawpa.com/contact-us/","","insert"
"l-0473","Berlin Patten Ebling","(941) 954-9991","3700 South Tamiami Trail","Sarasota","Sarasota","34239","3700 South Tamiami Trail, Sarasota, FL 34239","Real Estate Law; Estate Planning; Civil Litigation; Family Law","https://berlinpatten.com/","27.301266","-82.5305","https://berlinpatten.com/locations/","","insert"
"l-0474","Berlin Patten Ebling","(941) 955-9991","201 Center Road","Venice","Sarasota","34285","201 Center Road, Venice, FL 34285","Real Estate Law; Estate Planning; Civil Litigation; Family Law","https://berlinpatten.com/","27.079106","-82.422777","https://berlinpatten.com/locations/venice-office-real-estate-attorney/","","insert"
"l-0475","Berlin Patten Ebling","(941) 907-9022","8433 Enterprise Circle Suite 200","Lakewood Ranch","Manatee","34202","8433 Enterprise Circle Suite 200, Lakewood Ranch, FL 34202","Real Estate Law; Estate Planning; Civil Litigation; Family Law","https://berlinpatten.com/","27.388081907732303","-82.43413760736024","https://berlinpatten.com/locations/","","insert"
"l-0476","Berlin Patten Ebling","(941) 212-5860","2423 Manatee Ave W","Bradenton","Manatee","34205","2423 Manatee Ave W, Bradenton, FL 34205","Real Estate Law; Estate Planning; Civil Litigation; Family Law","https://berlinpatten.com/","27.4955","-82.585984","https://berlinpatten.com/locations/bradenton-law-firm/","","insert"
"l-0477","Farr Law Firm, P.A.","(941) 484-3000","901 Ridgewood Avenue","Venice","Sarasota","34285","901 Ridgewood Avenue, Venice, FL 34285","Estate Planning; Real Estate Law; Civil Litigation; Business Law; Personal Injury","https://farr.com/","27.100917","-82.429459","https://farr.com/offices/venice-fl/","","insert"
"l-0478","Bach, Jacobs & Byrne, P.A.","(941) 906-1231","2033 Main Street Suite 505","Sarasota","Sarasota","34237","2033 Main Street Suite 505, Sarasota, FL 34237","Estate Planning; Civil Litigation","https://bach-elder-law.com/","27.3364595","-82.5299242","https://bach-elder-law.com/contact/","","insert"
"l-0479","Blalock Walters, P.A.","(941) 748-0100","602 N. Orange Avenue Suite 102","Sarasota","Sarasota","34236","602 N. Orange Avenue Suite 102, Sarasota, FL 34236","Business Law; Civil Litigation; Estate Planning; Real Estate Law","https://blalockwalters.com/","27.34134224489796","-82.538518","https://blalockwalters.com/contact/","","insert"
"l-0480","Blalock Walters, P.A.","(941) 748-0100","802 11th Street West","Bradenton","Manatee","34205","802 11th Street West, Bradenton, FL 34205","Business Law; Civil Litigation; Estate Planning; Real Estate Law","https://blalockwalters.com/","27.492759265306123","-82.57279410204082","https://blalockwalters.com/contact/","","insert"
"l-0481","The John Chapman Law Firm, P.A.","(941) 404-4616","1515 Ringling Boulevard Suite 870","Sarasota","Sarasota","34236","1515 Ringling Boulevard Suite 870, Sarasota, FL 34236","Civil Litigation; Business Law; Estate Planning","https://www.johnchapmanlaw.com/","27.3346688","-82.540211","https://www.johnchapmanlaw.com/","","insert"
"l-0482","The Law Offices of Eric C. Fleming, P.A.","(941) 225-8877","5011 Ocean Blvd Suite 305","Siesta Key","Sarasota","34242","5011 Ocean Blvd Suite 305, Siesta Key, FL 34242","Real Estate Law; Business Law; Estate Planning","https://srqesq.com/","27.27903147368421","-82.56421610526316","https://srqesq.com/contact/","","insert"
"l-0483","Law Office of Michael J. Belle","(941) 955-9212","2364 Fruitville Rd","Sarasota","Sarasota","34237","2364 Fruitville Rd, Sarasota, FL 34237","Real Estate Law; Civil Litigation; Business Law","https://michaelbelle.com/","27.33743447826087","-82.52285973913044","https://michaelbelle.com/contact/","","insert"
"l-0484","Jerrel E. Towery, P.A.","(941) 485-3391","304 W Venice Avenue Suite 220","Venice","Sarasota","34285","304 W Venice Avenue Suite 220, Venice, FL 34285","Estate Planning; Real Estate Law; Business Law","https://www.towerylaw.com/","27.100305","-82.4483952","https://www.towerylaw.com/","","insert"
"l-0485","Cuturic Law, PLLC","(941) 441-9193","801 E Venice Ave Suite 2","Venice","Sarasota","34285","801 E Venice Ave Suite 2, Venice, FL 34285","Estate Planning","https://legacylifelegal.com/","27.1003292","-82.4312885","https://legacylifelegal.com/","","insert"
"l-0486","Shumaker, Loop & Kendrick, LLP","(941) 366-6660","240 South Pineapple Avenue 9th Floor","Sarasota","Sarasota","34236","240 South Pineapple Avenue 9th Floor, Sarasota, FL 34236","Business Law; Civil Litigation; Real Estate Law; Estate Planning","https://www.shumaker.com/","27.33455435143224","-82.54067943291793","https://www.shumaker.com/offices/sarasota","","insert"
"l-0487","Fergeson Skipper, P.A.","(941) 957-1900","1515 Ringling Blvd. Tenth Floor","Sarasota","Sarasota","34236","1515 Ringling Blvd. Tenth Floor, Sarasota, FL 34236","Estate Planning; Civil Litigation; Real Estate Law; Business Law","https://fergesonskipper.com/","27.3346688","-82.540211","https://fergesonskipper.com/contact/","","insert"
"l-0488","Steiner Law Offices","(941) 907-0302","8210 Lakewood Ranch Blvd Unit 105","Lakewood Ranch","Manatee","34202","8210 Lakewood Ranch Blvd Unit 105, Lakewood Ranch, FL 34202","Business Law; Estate Planning; Civil Litigation","https://www.steinerattorney.com/","27.39299984624852","-82.43555319967311","https://www.steinerattorney.com/contact","","insert"
"l-0489","Law Office of Marc J. Soss","(941) 928-0310","9040 Town Center Parkway","Lakewood Ranch","Manatee","34202","9040 Town Center Parkway, Lakewood Ranch, FL 34202","Estate Planning; Business Law","https://lakewoodranch.law/","27.392938774626575","-82.44566988094203","https://lakewoodranch.law/contact/","","insert"
"l-0490","Lakewood Ranch Law, PLLC","(941) 313-2559","8470 Enterprise Circle Suite 110E","Lakewood Ranch","Manatee","34202","8470 Enterprise Circle Suite 110E, Lakewood Ranch, FL 34202","Criminal Defense","https://www.lwr-law.com/","27.388071176417284","-82.43406417239818","https://www.lwr-law.com/contact","","insert"
"l-0491","R. Matthew Elliott, Esq.","(941) 242-2898","1023 Manatee Avenue West Suite 502","Bradenton","Manatee","34205","1023 Manatee Avenue West Suite 502, Bradenton, FL 34205","Estate Planning","https://rmelliottesq.com/","27.4951893","-82.572503","https://rmelliottesq.com/contact/","","insert"
"l-0492","Center for U.S. Immigration Services, LLC","(941) 254-6482","4502 Cortez Rd W Suite 301A","Bradenton","Manatee","34210","4502 Cortez Rd W Suite 301A, Bradenton, FL 34210","Immigration","https://www.cfuis.com/","27.462315744966443","-82.60544383221476","https://www.cfuis.com/immigration-lawyers-bradenton-fl/","","insert"
"l-0493","Castro Law PA","(941) 842-0676","1304 6th Ave W","Bradenton","Manatee","34205","1304 6th Ave W, Bradenton, FL 34205","Immigration; Criminal Defense","https://castrolawpa.com/","27.49426836734694","-82.5743953265306","https://castrolawpa.com/contact/","","insert"
"l-0494","Rolfes Henry","(941) 684-0100","5415 87th Street E","Bradenton","Manatee","34211","5415 87th Street E, Bradenton, FL 34211","Civil Litigation; Business Law; Estate Planning; Criminal Defense","https://rolfeshenry.com/","27.440734515839598","-82.4508821698083","https://rolfeshenry.com/sarasota-bradenton-florida/","","insert"
"l-0495","Lopez Law Group","(941) 401-1351","1215 Manatee Ave W Suite 109","Bradenton","Manatee","34205","1215 Manatee Ave W Suite 109, Bradenton, FL 34205","Business Law; Real Estate Law; Estate Planning; Family Law; Criminal Defense","https://www.thelopezlawgroup.com/","27.495357285714288","-82.57366585714286","https://www.thelopezlawgroup.com/bradenton-fl-attorneys/","","insert"
"l-0496","Knowles, Bouziane & Shaffer Law, LLC","(941) 432-4953","2812 Manatee Ave W","Bradenton","Manatee","34205","2812 Manatee Ave W, Bradenton, FL 34205","Estate Planning","https://www.srqelderlaw.com/","27.495695612244898","-82.58994112244898","https://www.srqelderlaw.com/contact","","insert"
"l-0497","Najmy Thompson, P.L.","(941) 907-3999","6320 Venture Drive Suite 104","Lakewood Ranch","Manatee","34202","6320 Venture Drive Suite 104, Lakewood Ranch, FL 34202","Estate Planning; Business Law; Real Estate Law; Civil Litigation","https://najmythompson.com/","27.387650204081634","-82.4361752244898","https://www.najmythompson.com/contact/","","insert"
"l-0498","Najmy Thompson, P.L.","(941) 748-2216","1401 8th Avenue West","Bradenton","Manatee","34205","1401 8th Avenue West, Bradenton, FL 34205","Estate Planning; Business Law; Real Estate Law; Civil Litigation","https://najmythompson.com/","27.492868","-82.575353","https://www.najmythompson.com/contact/","","insert"
"l-0499","The Lyons Law Group, P.A.","(727) 375-8900","4103 Little Road","New Port Richey","Pasco","34655","4103 Little Road, New Port Richey, FL 34655","Real Estate Law; Estate Planning; Civil Litigation","https://lyonslawgroup.com/","28.218555503355706","-82.66627860402684","https://lyonslawgroup.com/","","insert"
"l-0500","The Lyons Law Group, P.A.","(352) 515-0101","8362 Forest Oaks Blvd.","Spring Hill","Hernando","34606","8362 Forest Oaks Blvd., Spring Hill, FL 34606","Real Estate Law; Estate Planning; Civil Litigation","https://lyonslawgroup.com/","28.48732612","-82.58209167999999","https://lyonslawgroup.com/","","insert"
"l-0501","Law Offices of Steven J. Glaros & Associates","(813) 854-1234","6232 Madison Street","New Port Richey","Pasco","34652","6232 Madison Street, New Port Richey, FL 34652","Family Law; Estate Planning; Criminal Defense; Business Law; Civil Litigation; Personal Injury","https://glaroslaw.com/","28.2491505","-82.715466","https://glaroslaw.com/locations/new-port-richey/","","insert"
"l-0502","Athanaselos & Associates, P.A.","(727) 810-8405","8217 Massachusetts Ave","New Port Richey","Pasco","34653","8217 Massachusetts Ave, New Port Richey, FL 34653","Business Law; Real Estate Law; Criminal Defense","https://www.aafloridalawyer.com/","28.258796453048625","-82.67896161191145","https://www.aafloridalawyer.com/contact/","","insert"
"l-0503","The Law Office of Laurie R. Chane","(352) 567-0055","14206 5th Street","Dade City","Pasco","33523","14206 5th Street, Dade City, FL 33523","Family Law; Estate Planning; Criminal Defense","https://www.chanelaw.com/","28.3646809","-82.1875177","https://www.chanelaw.com/contact-us/","","insert"
"l-0504","North Tampa Law Group","(813) 518-7411","26852 Tanic Drive Suite 102","Wesley Chapel","Pasco","33544","26852 Tanic Drive Suite 102, Wesley Chapel, FL 33544","Real Estate Law; Estate Planning","https://northtampalawgroup.com/","28.19161636734694","-82.372048","https://northtampalawgroup.com/contact/","","insert"
"l-0505","The Hogan Law Firm","(352) 799-8423","20 South Broad Street","Brooksville","Hernando","34601","20 South Broad Street, Brooksville, FL 34601","Civil Litigation; Business Law; Estate Planning; Real Estate Law; Criminal Defense","https://hoganlawfirm.com/","28.5671154","-82.375513","https://www.hoganlawfirm.com/contact-us/","","insert"
"l-0506","David C. Sasser, P.A.","(352) 345-4003","161 E Jefferson St. Suite B","Brooksville","Hernando","34601","161 E Jefferson St. Suite B, Brooksville, FL 34601","Real Estate Law; Estate Planning","https://www.davidsasserpa.com/","28.55571206122449","-82.3865313877551","https://www.davidsasserpa.com/","","insert"
"l-0507","Law Office of Jimmy Brown","(352) 799-0841","211 S Main St","Brooksville","Hernando","34601","211 S Main St, Brooksville, FL 34601","Criminal Defense; Family Law; Personal Injury; Estate Planning","https://brooksvillelawyer.com/","28.55266030612245","-82.38777440816325","https://brooksvillelawyer.com/contact/","","insert"
"l-0508","Benda Law","(352) 232-5757","296 N Broad St","Brooksville","Hernando","34601","296 N Broad St, Brooksville, FL 34601","Family Law; Civil Litigation; Real Estate Law","https://bendalawfirm.com/","28.5547065","-82.3939093","https://bendalawfirm.com/","","insert"
"l-0509","Mark E. Hager Attorney & Counselor at Law","(352) 600-2369","4074 Commercial Way","Spring Hill","Hernando","34606","4074 Commercial Way, Spring Hill, FL 34606","Estate Planning","https://springhillprobateattorney.com/","28.488267023424573","-82.60188756821768","https://springhillprobateattorney.com/","","insert"
"l-0510","Keith Taylor Law Group, PA","(352) 795-0404","10521 Hearth Road","Spring Hill","Hernando","34608","10521 Hearth Road, Spring Hill, FL 34608","Estate Planning; Personal Injury","https://keithtaylorlaw.com/","28.494107997108568","-82.54585984205292","https://keithtaylorlaw.com/contact/","","insert"
"l-0511","Keith Taylor Law Group, PA","(352) 795-0404","1143 North Lyle Avenue","Crystal River","Citrus","34429","1143 North Lyle Avenue, Crystal River, FL 34429","Estate Planning; Personal Injury","https://keithtaylorlaw.com/","28.879187840089426","-82.52626679375233","https://keithtaylorlaw.com/contact/","","insert"
"l-0512","Glen C. Abbott, Attorney at Law","(352) 795-5699","9030 West Fort Island Trail Suite 11B","Crystal River","Citrus","34429","9030 West Fort Island Trail Suite 11B, Crystal River, FL 34429","Estate Planning; Real Estate Law","https://www.glenabbottlaw.com/","28.880916526315076","-82.58558690027793","https://www.glenabbottlaw.com/","","insert"
"l-0513","Karen O. Gaffney, P.A.","(352) 726-9222","205 West Dampier St.","Inverness","Citrus","34450","205 West Dampier St., Inverness, FL 34450","Estate Planning; Business Law; Real Estate Law","https://www.karengaffney.com/","28.83776491836735","-82.33166853061225","https://www.karengaffney.com/","","insert"
"l-0514","Slaymaker and Nelson, P.A.","(352) 726-6129","2218 Hwy. 44 W.","Inverness","Citrus","34453","2218 Hwy. 44 W., Inverness, FL 34453","Estate Planning; Real Estate Law","https://www.slaymakerlaw.com/","28.840956","-82.358251","https://www.slaymakerlaw.com/","","insert"
"l-0515","Slaymaker and Nelson, P.A.","(352) 726-6129","6237 S. Suncoast Blvd.","Homosassa","Citrus","34446","6237 S. Suncoast Blvd., Homosassa, FL 34446","Estate Planning; Real Estate Law","https://www.slaymakerlaw.com/","28.7568473","-82.5334302","https://www.slaymakerlaw.com/","","insert"
"l-0516","Goodwin Law, P.A.","(239) 207-3403","9955 Tamiami Trail N Suite 4","Naples","Collier","34108","9955 Tamiami Trail N Suite 4, Naples, FL 34108","Real Estate Law; Estate Planning","https://glpa.law/","26.262037734693877","-81.8015240612245","https://glpa.law/contact/","","insert"
"l-0517","The Law Office of Conrad Willkomm, P.A.","(239) 303-4040","3201 Tamiami Trail North, 2nd Floor","Naples","Collier","34103","3201 Tamiami Trail North, 2nd Floor, Naples, FL 34103","Estate Planning; Real Estate Law","https://www.willkommlaw.com/","26.1853439","-81.8003434","https://www.willkommlaw.com/contact-us/","","insert"
"l-0518","The Law Office of Conrad Willkomm, P.A.","(239) 256-2140","4415 Metro Pkwy Unit 218","Fort Myers","Lee","33916","4415 Metro Pkwy Unit 218, Fort Myers, FL 33916","Estate Planning; Real Estate Law","https://www.willkommlaw.com/","26.59914302731347","-81.85032055192093","https://www.willkommlaw.com/contact-us/","","insert"
"l-0519","Colina Law","(239) 984-9711","5290 Golden Gate Parkway Suite 3","Naples","Collier","34116","5290 Golden Gate Parkway Suite 3, Naples, FL 34116","Real Estate Law; Estate Planning; Personal Injury","https://colina.law/","26.175852258852252","-81.7123758880897","https://colina.law/contact/","","insert"
"l-0520","Woods, Weidenmiller, Michetti & Rudnick, PLLC","(239) 325-4070","9045 Strada Stell Court, Fourth Floor","Naples","Collier","34109","9045 Strada Stell Court, Fourth Floor, Naples, FL 34109","Civil Litigation; Real Estate Law; Business Law","https://www.lawfirmnaples.com/","26.245771","-81.7748404","https://www.lawfirmnaples.com/contact-us/","","insert"
"l-0521","Douglas L. Rankin, P.A.","(239) 262-0061","2335 Tamiami Trail North Suite 308","Naples","Collier","34103","2335 Tamiami Trail North Suite 308, Naples, FL 34103","Estate Planning; Real Estate Law; Business Law","http://www.dougrankinlaw.com/","26.1759382","-81.8005786","http://www.dougrankinlaw.com/","","insert"
"l-0522","The Law Office of Jursinski & Murphy","(239) 337-1147","15701 S. Tamiami Trail Suite 100","Fort Myers","Lee","33908","15701 S. Tamiami Trail Suite 100, Fort Myers, FL 33908","Real Estate Law; Business Law","https://www.jmlawfl.com/","26.513782","-81.863857","https://www.jmlawfl.com/contact-us/","","insert"
"l-0523","The Law Offices of Thomas M. Dryden, P.L.","(239) 243-9303","1705 Colonial Blvd Suite B-3","Fort Myers","Lee","33907","1705 Colonial Blvd Suite B-3, Fort Myers, FL 33907","Real Estate Law; Business Law; Estate Planning","https://www.thomasdrydenlaw.com/","26.59701072972973","-81.87760118918919","https://www.thomasdrydenlaw.com/","","insert"
"l-0524","Kuhn Law Firm, P.A.","(239) 333-4529","6720 Winkler Road","Fort Myers","Lee","33919","6720 Winkler Road, Fort Myers, FL 33919","Estate Planning; Real Estate Law; Civil Litigation; Personal Injury","https://kuhnlegal.com/","26.54266522006439","-81.89865545689457","https://kuhnlegal.com/contact/","","insert"
"l-0525","Wollman Gehrke & Associates, P.A.","(239) 435-1533","2235 Venetian Court Suite 5","Naples","Collier","34109","2235 Venetian Court Suite 5, Naples, FL 34109","Estate Planning","https://www.probate-florida.com/","26.242802630622496","-81.77374068050328","https://www.probate-florida.com/contact-us/","","insert"
"l-0526","Wilson & Johnson","(239) 436-1500","2425 Tamiami Trail N. Suite 211","Naples","Collier","34103","2425 Tamiami Trail N. Suite 211, Naples, FL 34103","Estate Planning","https://naplesestatelaw.com/","26.1773234","-81.8004795","https://naplesestatelaw.com/contact-us/","","insert"
"l-0527","Safe Harbor Law Firm","(239) 977-5158","4500 Executive Drive Suite 100","Naples","Collier","34119","4500 Executive Drive Suite 100, Naples, FL 34119","Estate Planning; Business Law","https://safeharborlawfirm.com/","26.27372","-81.732926","https://safeharborlawfirm.com/naples/","","insert"
